Time,High,Low,Close,candlestick_pattern,keltner_up,keltner_down,bollinger_up,bollinger_down,smma125_high,smma120_low,flay_upper,flay_lower,sma7,sma34,sma99,sma200,sma314,tenkan_sen,kijun_sen,span_a,span_b,storm,storm_ema,normalizesma
1/5/2023 14:30,1.000585,0.997823,0.998841,19,1.002957,0.997043,1.002619,0.997857,1.002228,1.000699,1.002332,0.998209,0.999491,1.000158,1.001325,0.9988,0.997164,0.999073,1.000238,1.002743,1.001768,0.466301201,0.41207156,16811.59111
1/5/2023 14:45,1.001409,0.996981,1.000969,17,1.003546,0.996454,1.002616,0.997789,1.002108,1.000562,1.002169,0.998116,0.99942,1.000063,1.001238,0.998733,0.99708,0.998971,1.000136,1.002303,1.001812,0.549648221,0.44597961,16813.30529
1/5/2023 15:00,1.003017,1.000318,1.002516,4,1.003731,0.996269,1.003013,0.997135,1.001839,1.000283,1.001943,0.997952,0.999589,0.99987,1.000999,0.99851,0.996838,0.999583,0.999871,1.002038,1.001617,0.640410355,0.501284519,16817.75907
1/5/2023 15:15,1.002975,1.000905,1.001579,0,1.003771,0.996229,1.003123,0.996852,1.001668,1.000108,1.001821,0.997884,0.999837,0.999756,1.000837,0.998382,0.996694,0.999479,0.999479,1.001871,1.001553,0.675668502,0.557594178,16820.55535
1/5/2023 15:30,1.003217,1.001052,1.002895,9,1.003826,0.996174,1.003595,0.996053,1.001357,0.9998,1.0016,0.997703,1.000332,0.999555,1.000559,0.998122,0.996419,0.999449,0.999449,1.001566,1.001472,0.714711452,0.613021557,16825.68341
1/5/2023 15:45,1.003097,1.000818,1.000928,11,1.003899,0.996101,1.003631,0.995928,1.00124,0.999698,1.001563,0.997697,1.000566,0.999537,1.000491,0.998059,0.996344,0.999351,0.999351,1.001468,1.001618,0.66642174,0.640813944,16827.3269
1/5/2023 16:00,1.002087,1.000072,1.00156,0,1.003911,0.996089,1.003754,0.995645,1.001074,0.999534,1.001454,0.997612,1.00078,0.999447,1.00035,0.997929,0.996205,0.999187,0.999187,1.001303,1.001783,0.659605585,0.656386769,16830.091
1/5/2023 16:15,1.001677,0.999898,1.000382,17,1.003876,0.996124,1.003786,0.99564,1.001026,0.999491,1.001449,0.997625,1.001123,0.99943,1.000313,0.997917,0.996188,0.999147,0.999147,1.001263,1.001982,0.621932007,0.655699519,16830.76805
1/5/2023 16:30,1.000564,0.999513,1.000368,43,1.003698,0.996302,1.003799,0.995604,1.000973,0.999445,1.001429,0.997618,1.001152,0.999415,1.000264,0.997902,0.996167,0.999108,0.999108,1.001191,1.002802,0.609027014,0.646227777,16831.41966
1/5/2023 16:45,1.000587,0.999997,1.000369,43,1.003447,0.996553,1.003791,0.995562,1.000924,0.999407,1.001417,0.997618,1.000928,0.999412,1.0002,0.997916,0.996149,0.999069,0.999069,1.001152,1.002763,0.591049398,0.630140961,16832.07303
1/5/2023 17:00,1.000846,0.999951,1.000324,43,1.003281,0.996719,1.003824,0.995563,1.000883,0.999372,1.001416,0.997624,1.000818,0.999437,1.000149,0.997935,0.996137,0.999035,0.999035,1.001118,1.002729,0.583858751,0.614019373,16832.64703
1/5/2023 17:15,1.000678,0.999286,0.999649,0,1.003231,0.996769,1.003868,0.995637,1.00091,0.9994,1.001465,0.997679,1.000445,0.999506,1.000173,0.998025,0.996192,0.999072,0.999072,1.001053,1.002766,0.56215236,0.595750108,16832.02445
1/5/2023 17:30,1.000312,0.99911,0.999265,0,1.003149,0.996851,1.003939,0.995675,1.000982,0.999463,1.001541,0.997759,1.000314,0.999612,1.000226,0.998152,0.996287,0.99915,0.99915,0.999856,1.002844,0.444592251,0.553539354,16830.72308
1/5/2023 17:45,0.999635,0.998969,0.999127,0,1.002967,0.997033,1.004035,0.995717,1.001063,0.999538,1.001616,0.997837,1.00005,0.999724,1.000294,0.998284,0.996396,0.999241,0.999241,0.999512,1.002936,0.342013893,0.493606493,16829.17612
1/5/2023 18:00,0.999619,0.998408,0.998937,47,1.002913,0.997087,1.004155,0.995723,1.001163,0.999633,1.001699,0.997922,0.999926,0.99985,1.000366,0.998443,0.996523,0.999353,0.999353,0.999615,1.003048,0.280546077,0.429649238,16827.29268
1/5/2023 18:15,1.001092,0.998826,1.000682,9,1.003075,0.996925,1.004145,0.995773,1.00109,0.999553,1.00165,0.997875,0.999874,0.999835,1.000246,0.998427,0.996472,0.999282,0.999282,0.999521,1.002976,0.35220379,0.395798766,16828.50004
1/5/2023 18:30,1.001076,1.0002,1.000554,43,1.002943,0.997057,1.004046,0.995996,1.00103,0.999498,1.001635,0.997859,0.999821,0.99982,1.000155,0.998425,0.996432,0.999223,0.999223,0.999377,1.002918,0.436974247,0.392313167,16829.48194
1/5/2023 18:45,1.000847,1.000175,1.000669,17,1.002783,0.997217,1.00363,0.996638,1.000955,0.999439,1.00161,0.997829,0.999783,0.999787,1.000047,0.99842,0.996382,0.999153,0.999153,0.99927,1.002847,0.523260028,0.415901696,16830.66747
1/5/2023 19:00,1.000857,1.000413,1.000512,35,1.002593,0.997407,1.003482,0.996894,1.000897,0.999402,1.001608,0.997817,0.999848,0.999756,0.999946,0.998425,0.99635,0.999383,0.999099,0.999216,1.002793,0.59399456,0.459338099,16831.57438
1/5/2023 19:15,1.001218,1.000098,1.000169,32,1.002558,0.997442,1.003396,0.997081,1.000881,0.999397,1.001639,0.997834,0.999969,0.999755,0.999867,0.99847,0.996354,0.999365,0.999081,0.999275,1.002775,0.598161603,0.502679041,16831.87396
1/5/2023 19:30,1.00115,0.999609,1.000776,0,1.00261,0.99739,1.002938,0.997697,1.000802,0.999318,1.001612,0.997789,1.000158,0.999706,0.999725,0.998456,0.996297,0.999283,0.999,0.999193,1.002693,0.634707542,0.549671848,16833.24977
1/5/2023 19:45,1.002336,1.000553,1.001644,9,1.002705,0.997295,1.003013,0.99748,1.000644,0.999157,1.00154,0.997694,1.000447,0.999611,0.999543,0.998352,0.996152,1.000237,0.998827,0.99902,1.00252,0.662302213,0.593109978,16836.16408
1/5/2023 20:00,1.002065,1.001274,1.00146,43,1.002592,0.997408,1.002908,0.997296,1.000503,0.999023,1.001498,0.997622,1.000491,0.999518,0.99942,0.998266,0.996031,1.000084,0.998673,0.998867,1.002366,0.695086363,0.631109998,16838.75226
1/5/2023 20:15,1.001674,1.000399,1.000657,27,1.002588,0.997412,1.002869,0.99722,1.000452,0.998976,1.001516,0.997605,1.000525,0.99948,0.999361,0.998256,0.995992,1.000014,0.998604,0.998798,1.002296,0.66613496,0.649626361,16839.91776
1/5/2023 20:30,1.001264,1.000502,1.000824,0,1.002482,0.997518,1.002446,0.997356,1.000382,0.998913,1.001517,0.99757,1.000552,0.999453,0.999282,0.998232,0.995934,0.999916,0.998517,0.998711,1.002209,0.669757727,0.660864105,16841.37893
1/5/2023 20:45,1.001078,1.000434,1.000948,0,1.002362,0.997638,1.002501,0.997197,1.000293,0.998841,1.001507,0.99752,1.000611,0.999424,0.9992,0.998196,0.995866,0.9997,0.998418,0.998611,1.002109,0.69461875,0.673085043,16843.05903
1/5/2023 21:00,1.001198,1.000495,1.000907,43,1.002266,0.997734,1.002453,0.997075,1.000214,0.998764,1.001506,0.997479,1.00073,0.999387,0.999119,0.998168,0.995801,0.999604,0.998322,0.99843,1.002014,0.704067977,0.684074568,16844.66769
1/5/2023 21:15,1.001023,0.999498,0.999884,27,1.002345,0.997655,1.002478,0.997106,1.00024,0.998811,1.001581,0.997514,1.00071,0.999435,0.999157,0.998242,0.995841,0.999616,0.998335,0.998442,1.002026,0.610114683,0.667793398,16844.46125
1/5/2023 21:30,1.000097,0.999396,0.999936,43,1.00225,0.99775,1.002499,0.997132,1.000255,0.99884,1.001632,0.997531,1.000542,0.999472,0.999186,0.998309,0.995873,0.999623,0.998341,0.997711,1.001667,0.533957666,0.633351291,16844.3478
1/5/2023 21:45,1.000599,0.999807,1.000224,0,1.002184,0.997816,1.002518,0.997127,1.000247,0.998834,1.001667,0.997533,1.000393,0.999517,0.999186,0.998347,0.995874,0.9996,0.998318,0.997688,1.001644,0.518479669,0.599623417,16844.7442
1/5/2023 22:00,1.000663,1.000057,1.000565,0,1.002086,0.997914,1.002554,0.997074,1.000184,0.998783,1.001673,0.99751,1.000369,0.999557,0.999143,0.998344,0.995836,0.99954,0.998259,0.997628,1.001584,0.573357214,0.585922313,16845.74665
1/5/2023 22:15,1.000678,1.000219,1.000448,43,1.001969,0.998031,1.002537,0.997162,1.000142,0.998746,1.00169,0.997502,1.000312,0.999639,0.999117,0.998355,0.995812,0.999493,0.998211,0.997581,1.001537,0.587979932,0.579190378,16846.54031
1/5/2023 22:30,1.000519,0.999681,0.99991,9,1.00194,0.99806,1.002413,0.997463,1.000155,0.998748,1.001743,0.997532,1.000202,0.99972,0.999137,0.99842,0.995842,0.999503,0.998221,0.998029,1.001547,0.527196409,0.560183199,16846.38028
1/5/2023 22:45,1.0001,0.999215,0.999542,0,1.001923,0.998077,1.002215,0.997897,1.000216,0.998789,1.001815,0.997582,1.000062,0.999814,0.999193,0.99852,0.99591,0.999551,0.998269,0.997995,1.001595,0.43826812,0.524923316,16845.56787
1/5/2023 23:00,1.000175,0.998797,0.999642,43,1.002007,0.997993,1.001762,0.9986,1.000259,0.998818,1.00187,0.997616,1.00007,0.999933,0.999238,0.998609,0.995968,0.999833,0.998307,0.998307,1.001633,0.422168231,0.495131313,16844.93379
1/5/2023 23:15,0.999834,0.998541,0.99918,0,1.002065,0.997935,1.001946,0.998527,1.000337,0.998889,1.001957,0.997681,1.000041,1.00002,0.999319,0.998743,0.996076,1.000221,0.998393,0.998393,1.001719,0.38097182,0.461752581,16843.47914
1/5/2023 23:30,0.999433,0.998874,0.999172,47,1.00197,0.99803,1.002134,0.99845,1.0004,0.998962,1.002039,0.997742,0.999954,1.000051,0.999407,0.998877,0.996185,1.000308,0.99848,0.99848,1.001806,0.336381821,0.422690129,16842.0116
1/5/2023 23:45,0.999965,0.999047,0.999454,27,1.001957,0.998043,1.002244,0.998394,1.000431,0.998995,1.002101,0.997786,0.999813,1.000082,0.999459,0.998984,0.996264,1.000366,0.998537,0.998537,1.001864,0.326440708,0.387645894,16841.04383
1/6/2023 0:00,0.999806,0.999188,0.999424,26,1.001885,0.998115,1.002363,0.998339,1.00047,0.999024,1.002162,0.997829,0.999672,1.000066,0.999506,0.999097,0.996347,1.000427,0.998598,0.998598,1.001925,0.330269284,0.36237725,16840.02251
1/6/2023 0:15,1.00025,0.99915,1.00008,17,1.001916,0.998084,1.002331,0.998394,1.00045,0.998993,1.002168,0.997818,0.999635,1.000055,0.999487,0.999142,0.996362,1.000418,0.998589,0.998589,1.001916,0.412920685,0.366975407,16840.16513
1/6/2023 0:30,1.000998,1.000017,1.000584,4,1.001921,0.998079,1.002292,0.998338,1.000386,0.998903,1.002151,0.997784,0.999686,0.999984,0.999426,0.999138,0.996328,1.000357,0.998528,0.998528,1.001855,0.516293688,0.40149809,16841.19988
1/6/2023 0:45,1.001757,1.000312,1.000998,8,1.002018,0.997982,1.002124,0.998272,1.000278,0.998764,1.002112,0.997728,0.999758,0.999918,0.999319,0.999087,0.996251,1.000193,0.998423,0.998423,1.001749,0.583658296,0.450075299,16842.96942
1/6/2023 1:00,1.001088,1.000451,1.001046,0,1.001943,0.998057,1.001999,0.998171,1.000132,0.998616,1.002065,0.997662,0.999926,0.999852,0.999207,0.999031,0.99617,1.000054,0.998313,0.998313,1.001639,0.606722357,0.49865102,16844.82471
1/6/2023 1:15,1.001016,1.000184,1.000458,9,1.001915,0.998085,1.001969,0.998119,1.000047,0.998559,1.002069,0.997646,1.000092,0.99983,0.99916,0.999035,0.996146,1.000006,0.998265,0.998265,1.001591,0.56719933,0.529283466,16845.63759
1/6/2023 1:30,1.000532,1.000138,1.000382,37,1.001802,0.998198,1.001905,0.998087,0.999979,0.998548,1.002071,0.997632,1.000229,0.999815,0.999134,0.999048,0.996131,0.999966,0.998225,0.998225,1.00155,0.537111688,0.544150518,16846.31497
